Unnamed: 0,genre_ids,id,original_language,original_title,popularity,release_date,title,vote_average,vote_count,studio,domestic_gross,foreign_gross,year,total_gross,genres,genre_name
17613,"[18, 36]",267192,en,Genius,9.417,2016-06-10,Genius,6.5,391,RAtt.,1400000,4300000,2016,5700000,36,History
17618,"[18, 10752]",293767,en,Billy Lynn's Long Halftime Walk,9.318,2016-11-11,Billy Lynn's Long Halftime Walk,5.9,309,TriS,1700000,29200000,2016,30900000,18,Drama
17618,"[18, 10752]",293767,en,Billy Lynn's Long Halftime Walk,9.318,2016-11-11,Billy Lynn's Long Halftime Walk,5.9,309,TriS,1700000,29200000,2016,30900000,10752,War
17621,"[35, 18]",328589,en,The Lady in the Van,9.269,2015-12-04,The Lady in the Van,6.3,393,SPC,10000000,31400000,2015,41400000,35,Comedy
17621,"[35, 18]",328589,en,The Lady in the Van,9.269,2015-12-04,The Lady in the Van,6.3,393,SPC,10000000,31400000,2015,41400000,18,Drama
17625,"[28, 12, 18, 27, 878]",315011,ja,シン・ゴジラ,9.205,2016-10-11,Shin Godzilla,6.6,348,FUN,1900000,76000000,2016,77900000,28,Action
17625,"[28, 12, 18, 27, 878]",315011,ja,シン・ゴジラ,9.205,2016-10-11,Shin Godzilla,6.6,348,FUN,1900000,76000000,2016,77900000,12,Adventure
17625,"[28, 12, 18, 27, 878]",315011,ja,シン・ゴジラ,9.205,2016-10-11,Shin Godzilla,6.6,348,FUN,1900000,76000000,2016,77900000,18,Drama
17625,"[28, 12, 18, 27, 878]",315011,ja,シン・ゴジラ,9.205,2016-10-11,Shin Godzilla,6.6,348,FUN,1900000,76000000,2016,77900000,27,Horror
17625,"[28, 12, 18, 27, 878]",315011,ja,シン・ゴジラ,9.205,2016-10-11,Shin Godzilla,6.6,348,FUN,1900000,76000000,2016,77900000,878,Science Fiction
17635,"[10749, 27, 35, 53]",58431,en,Pride and Prejudice and Zombies,9.086,2016-02-05,Pride and Prejudice and Zombies,5.7,1195,SGem,10900000,5500000,2016,16400000,10749,Romance
17635,"[10749, 27, 35, 53]",58431,en,Pride and Prejudice and Zombies,9.086,2016-02-05,Pride and Prejudice and Zombies,5.7,1195,SGem,10900000,5500000,2016,16400000,27,Horror
17635,"[10749, 27, 35, 53]",58431,en,Pride and Prejudice and Zombies,9.086,2016-02-05,Pride and Prejudice and Zombies,5.7,1195,SGem,10900000,5500000,2016,16400000,35,Comedy
17635,"[10749, 27, 35, 53]",58431,en,Pride and Prejudice and Zombies,9.086,2016-02-05,Pride and Prejudice and Zombies,5.7,1195,SGem,10900000,5500000,2016,16400000,53,Thriller
17638,"[53, 27]",364116,en,The Other Side of the Door,9.078,2016-03-11,The Other Side of the Door,5.3,470,Fox,3000000,11300000,2016,14300000,53,Thriller
17638,"[53, 27]",364116,en,The Other Side of the Door,9.078,2016-03-11,The Other Side of the Door,5.3,470,Fox,3000000,11300000,2016,14300000,27,Horror
17640,"[18, 878, 53]",228066,en,Victor Frankenstein,9.061,2015-11-10,Victor Frankenstein,5.8,1200,Fox,5800000,28500000,2015,34300000,18,Drama
17640,"[18, 878, 53]",228066,en,Victor Frankenstein,9.061,2015-11-10,Victor Frankenstein,5.8,1200,Fox,5800000,28500000,2015,34300000,878,Science Fiction
17640,"[18, 878, 53]",228066,en,Victor Frankenstein,9.061,2015-11-10,Victor Frankenstein,5.8,1200,Fox,5800000,28500000,2015,34300000,53,Thriller
17642,[35],296100,en,The Night Before,9.014,2015-11-20,The Night Before,6.1,956,Sony,43000000,9300000,2015,52300000,35,Comedy
17647,"[18, 36]",321697,en,Steve Jobs,8.895,2015-10-09,Steve Jobs,6.8,2572,Uni.,17800000,16700000,2015,34500000,18,Drama
17647,"[18, 36]",321697,en,Steve Jobs,8.895,2015-10-09,Steve Jobs,6.8,2572,Uni.,17800000,16700000,2015,34500000,36,History
17648,"[28, 12, 878]",286567,en,Max Steel,8.88,2016-10-14,Max Steel,5.2,383,ORF,3800000,2500000,2016,6300000,28,Action
17648,"[28, 12, 878]",286567,en,Max Steel,8.88,2016-10-14,Max Steel,5.2,383,ORF,3800000,2500000,2016,6300000,12,Adventure
17648,"[28, 12, 878]",286567,en,Max Steel,8.88,2016-10-14,Max Steel,5.2,383,ORF,3800000,2500000,2016,6300000,878,Science Fiction
17660,"[10749, 35]",351819,en,Fifty Shades of Black,8.784,2016-01-29,Fifty Shades of Black,4.4,677,ORF,11700000,10500000,2016,22200000,10749,Romance
17660,"[10749, 35]",351819,en,Fifty Shades of Black,8.784,2016-01-29,Fifty Shades of Black,4.4,677,ORF,11700000,10500000,2016,22200000,35,Comedy
17662,[18],340485,en,American Honey,8.778,2016-09-30,American Honey,6.7,417,A24,663000,1200000,2016,1863000,18,Drama
17663,[18],353326,en,The Man Who Knew Infinity,8.76,2016-04-29,The Man Who Knew Infinity,7.2,699,IFC,3900000,8400000,2016,12300000,18,Drama
17669,"[12, 18, 878]",245703,en,Midnight Special,8.653,2016-03-18,Midnight Special,6.3,1105,WB,3700000,2500000,2016,6200000,12,Adventure
17669,"[12, 18, 878]",245703,en,Midnight Special,8.653,2016-03-18,Midnight Special,6.3,1105,WB,3700000,2500000,2016,6200000,18,Drama
17669,"[12, 18, 878]",245703,en,Midnight Special,8.653,2016-03-18,Midnight Special,6.3,1105,WB,3700000,2500000,2016,6200000,878,Science Fiction
17670,"[28, 18, 36, 10752]",316152,en,Free State of Jones,8.574,2016-06-24,Free State of Jones,6.6,787,STX,20800000,4200000,2016,25000000,28,Action
17670,"[28, 18, 36, 10752]",316152,en,Free State of Jones,8.574,2016-06-24,Free State of Jones,6.6,787,STX,20800000,4200000,2016,25000000,18,Drama
17670,"[28, 18, 36, 10752]",316152,en,Free State of Jones,8.574,2016-06-24,Free State of Jones,6.6,787,STX,20800000,4200000,2016,25000000,36,History
17670,"[28, 18, 36, 10752]",316152,en,Free State of Jones,8.574,2016-06-24,Free State of Jones,6.6,787,STX,20800000,4200000,2016,25000000,10752,War
17676,"[12, 16, 14, 10751]",309809,en,The Little Prince,8.512,2016-08-05,The Little Prince,7.6,1493,EOne,1300000,96200000,2016,97500000,12,Adventure
17676,"[12, 16, 14, 10751]",309809,en,The Little Prince,8.512,2016-08-05,The Little Prince,7.6,1493,EOne,1300000,96200000,2016,97500000,16,Animation
17676,"[12, 16, 14, 10751]",309809,en,The Little Prince,8.512,2016-08-05,The Little Prince,7.6,1493,EOne,1300000,96200000,2016,97500000,14,Fantasy
17676,"[12, 16, 14, 10751]",309809,en,The Little Prince,8.512,2016-08-05,The Little Prince,7.6,1493,EOne,1300000,96200000,2016,97500000,10751,Family
17677,"[10749, 18]",339419,en,Loving,8.506,2016-11-04,Loving,6.7,529,Focus,7800000,5200000,2016,13000000,10749,Romance
17677,"[10749, 18]",339419,en,Loving,8.506,2016-11-04,Loving,6.7,529,Focus,7800000,5200000,2016,13000000,18,Drama
17678,"[10751, 35]",369883,en,Middle School: The Worst Years of My Life,8.479,2016-10-07,Middle School: The Worst Years of My Life,7,190,LGF,20000000,3300000,2016,23300000,10751,Family
17678,"[10751, 35]",369883,en,Middle School: The Worst Years of My Life,8.479,2016-10-07,Middle School: The Worst Years of My Life,7,190,LGF,20000000,3300000,2016,23300000,35,Comedy
17682,"[35, 18]",315664,en,Florence Foster Jenkins,8.453,2016-08-12,Florence Foster Jenkins,6.7,849,Par.,27400000,21500000,2016,48900000,35,Comedy
17682,"[35, 18]",315664,en,Florence Foster Jenkins,8.453,2016-08-12,Florence Foster Jenkins,6.7,849,Par.,27400000,21500000,2016,48900000,18,Drama
17687,[35],372411,en,Absolutely Fabulous: The Movie,8.38,2016-07-22,Absolutely Fabulous: The Movie,5.4,139,FoxS,4800000,33100000,2016,37900000,35,Comedy
17693,"[18, 10749]",332872,es,Julieta,8.287,2016-12-21,Julieta,7,445,SPC,1500000,21000000,2016,22500000,18,Drama
17693,"[18, 10749]",332872,es,Julieta,8.287,2016-12-21,Julieta,7,445,SPC,1500000,21000000,2016,22500000,10749,Romance
17711,"[9648, 18, 27]",335791,en,When the Bough Breaks,8.062,2016-09-09,When the Bough Breaks,5.3,150,SGem,29700000,911000,2016,30611000,9648,Mystery
17711,"[9648, 18, 27]",335791,en,When the Bough Breaks,8.062,2016-09-09,When the Bough Breaks,5.3,150,SGem,29700000,911000,2016,30611000,18,Drama
17711,"[9648, 18, 27]",335791,en,When the Bough Breaks,8.062,2016-09-09,When the Bough Breaks,5.3,150,SGem,29700000,911000,2016,30611000,27,Horror
17714,[53],205588,en,Our Kind of Traitor,8.054,2016-07-01,Our Kind of Traitor,6,276,RAtt.,3200000,7600000,2016,10800000,53,Thriller
17722,"[18, 14, 10402]",266639,en,Jem and the Holograms,7.942,2015-10-23,Jem and the Holograms,5.4,241,Uni.,2200000,149000,2015,2349000,18,Drama
17722,"[18, 14, 10402]",266639,en,Jem and the Holograms,7.942,2015-10-23,Jem and the Holograms,5.4,241,Uni.,2200000,149000,2015,2349000,14,Fantasy
17722,"[18, 14, 10402]",266639,en,Jem and the Holograms,7.942,2015-10-23,Jem and the Holograms,5.4,241,Uni.,2200000,149000,2015,2349000,10402,Music
17757,[18],317557,en,Queen of Katwe,7.564,2016-09-23,Queen of Katwe,7.1,225,BV,8900000,1500000,2016,10400000,18,Drama
17789,"[18, 53, 27]",333674,en,Intruders,7.272,2016-01-15,Intruders,5.8,245,MNE,69100,2900000,2012,2969100,18,Drama
17789,"[18, 53, 27]",333674,en,Intruders,7.272,2016-01-15,Intruders,5.8,245,MNE,69100,2900000,2012,2969100,53,Thriller
17789,"[18, 53, 27]",333674,en,Intruders,7.272,2016-01-15,Intruders,5.8,245,MNE,69100,2900000,2012,2969100,27,Horror
17792,"[99, 10402]",391698,en,The Beatles: Eight Days a Week - The Touring Years,7.236,2016-09-16,The Beatles: Eight Days a Week - The Touring Years,7.6,162,Abr.,2900000,9400000,2016,12300000,99,Documentary
17792,"[99, 10402]",391698,en,The Beatles: Eight Days a Week - The Touring Years,7.236,2016-09-16,The Beatles: Eight Days a Week - The Touring Years,7.6,162,Abr.,2900000,9400000,2016,12300000,10402,Music
17796,"[80, 18, 9648, 53]",324807,en,A Bigger Splash,7.184,2015-12-20,A Bigger Splash,6.2,364,FoxS,2000000,5500000,2016,7500000,80,Crime
17796,"[80, 18, 9648, 53]",324807,en,A Bigger Splash,7.184,2015-12-20,A Bigger Splash,6.2,364,FoxS,2000000,5500000,2016,7500000,18,Drama
17796,"[80, 18, 9648, 53]",324807,en,A Bigger Splash,7.184,2015-12-20,A Bigger Splash,6.2,364,FoxS,2000000,5500000,2016,7500000,9648,Mystery
17796,"[80, 18, 9648, 53]",324807,en,A Bigger Splash,7.184,2015-12-20,A Bigger Splash,6.2,364,FoxS,2000000,5500000,2016,7500000,53,Thriller
17802,"[35, 27, 18]",380124,en,Boo! A Madea Halloween,7.141,2016-10-21,Boo! A Madea Halloween,5.3,280,LGF,73200000,1600000,2016,74800000,35,Comedy
17802,"[35, 27, 18]",380124,en,Boo! A Madea Halloween,7.141,2016-10-21,Boo! A Madea Halloween,5.3,280,LGF,73200000,1600000,2016,74800000,27,Horror
17802,"[35, 27, 18]",380124,en,Boo! A Madea Halloween,7.141,2016-10-21,Boo! A Madea Halloween,5.3,280,LGF,73200000,1600000,2016,74800000,18,Drama
17803,"[27, 53]",241258,en,Incarnate,7.137,2016-12-02,Incarnate,5.2,314,BH Tilt,4800000,1500000,2016,6300000,27,Horror
17803,"[27, 53]",241258,en,Incarnate,7.137,2016-12-02,Incarnate,5.2,314,BH Tilt,4800000,1500000,2016,6300000,53,Thriller
17817,"[14, 18, 878]",369552,zh,爵迹,6.96,2016-09-30,L.O.R.D: Legend of Ravaging Dynasties,6,11,AR,350000,57700000,2016,58050000,14,Fantasy
17817,"[14, 18, 878]",369552,zh,爵迹,6.96,2016-09-30,L.O.R.D: Legend of Ravaging Dynasties,6,11,AR,350000,57700000,2016,58050000,18,Drama
17817,"[14, 18, 878]",369552,zh,爵迹,6.96,2016-09-30,L.O.R.D: Legend of Ravaging Dynasties,6,11,AR,350000,57700000,2016,58050000,878,Science Fiction
17829,"[35, 10749]",378200,en,The Perfect Match,6.875,2016-03-11,The Perfect Match,5.5,78,LGF,9700000,745000,2016,10445000,35,Comedy
17829,"[35, 10749]",378200,en,The Perfect Match,6.875,2016-03-11,The Perfect Match,5.5,78,LGF,9700000,745000,2016,10445000,10749,Romance
17841,"[35, 18, 10749]",353069,en,Mother's Day,6.822,2016-04-29,Mother's Day,5.9,782,ORF,32500000,15900000,2016,48400000,35,Comedy
17841,"[35, 18, 10749]",353069,en,Mother's Day,6.822,2016-04-29,Mother's Day,5.9,782,ORF,32500000,15900000,2016,48400000,18,Drama
17841,"[35, 18, 10749]",353069,en,Mother's Day,6.822,2016-04-29,Mother's Day,5.9,782,ORF,32500000,15900000,2016,48400000,10749,Romance
17848,"[10749, 35, 18]",291328,en,Rules Don't Apply,6.769,2016-11-23,Rules Don't Apply,5.9,245,Fox,3700000,233000,2016,3933000,10749,Romance
17848,"[10749, 35, 18]",291328,en,Rules Don't Apply,6.769,2016-11-23,Rules Don't Apply,5.9,245,Fox,3700000,233000,2016,3933000,35,Comedy
17848,"[10749, 35, 18]",291328,en,Rules Don't Apply,6.769,2016-11-23,Rules Don't Apply,5.9,245,Fox,3700000,233000,2016,3933000,18,Drama
17856,"[10749, 35, 10751]",302688,en,My Big Fat Greek Wedding 2,6.714,2016-03-25,My Big Fat Greek Wedding 2,5.8,593,Uni.,59700000,29200000,2016,88900000,10749,Romance
17856,"[10749, 35, 10751]",302688,en,My Big Fat Greek Wedding 2,6.714,2016-03-25,My Big Fat Greek Wedding 2,5.8,593,Uni.,59700000,29200000,2016,88900000,35,Comedy
17856,"[10749, 35, 10751]",302688,en,My Big Fat Greek Wedding 2,6.714,2016-03-25,My Big Fat Greek Wedding 2,5.8,593,Uni.,59700000,29200000,2016,88900000,10751,Family
17869,[18],347126,en,God's Not Dead 2,6.6,2016-04-01,God's Not Dead 2,5.8,189,PFR,20800000,3700000,2016,24500000,18,Drama
17878,"[35, 18]",340402,en,Almost Christmas,6.532,2016-11-11,Almost Christmas,5.6,245,Uni.,42200000,422000,2016,42622000,35,Comedy
17878,"[35, 18]",340402,en,Almost Christmas,6.532,2016-11-11,Almost Christmas,5.6,245,Uni.,42200000,422000,2016,42622000,18,Drama
17887,"[18, 10749]",393445,hi,Ae Dil Hai Mushkil,6.471,2016-10-28,Ae Dil Hai Mushkil,6.2,96,FIP,4300000,24100000,2016,28400000,18,Drama
17887,"[18, 10749]",393445,hi,Ae Dil Hai Mushkil,6.471,2016-10-28,Ae Dil Hai Mushkil,6.2,96,FIP,4300000,24100000,2016,28400000,10749,Romance
17894,"[35, 18, 10752]",321751,en,A Perfect Day,6.404,2016-01-15,A Perfect Day,6.7,326,IFC,14000,1700000,2016,1714000,35,Comedy
17894,"[35, 18, 10752]",321751,en,A Perfect Day,6.404,2016-01-15,A Perfect Day,6.7,326,IFC,14000,1700000,2016,1714000,18,Drama
17894,"[35, 18, 10752]",321751,en,A Perfect Day,6.404,2016-01-15,A Perfect Day,6.7,326,IFC,14000,1700000,2016,1714000,10752,War
17901,[28],367206,zh,三少爷的剑,6.375,2016-12-09,Sword Master,6.4,27,WGUSA,75500,14600000,2016,14675500,28,Action
17917,[18],340611,en,Indignation,6.248,2016-07-29,Indignation,6.5,155,RAtt.,3400000,523000,2016,3923000,18,Drama
17935,"[10749, 18]",310888,en,Southside with You,6.094,2016-08-26,Southside with You,5.5,131,RAtt.,6300000,208000,2016,6508000,10749,Romance
17935,"[10749, 18]",310888,en,Southside with You,6.094,2016-08-26,Southside with You,5.5,131,RAtt.,6300000,208000,2016,6508000,18,Drama
17948,"[53, 18]",258363,en,Desierto,5.979,2016-10-14,Desierto,6,183,STX,2000000,1000000,2016,3000000,53,Thriller
17948,"[53, 18]",258363,en,Desierto,5.979,2016-10-14,Desierto,6,183,STX,2000000,1000000,2016,3000000,18,Drama
17975,"[18, 10402]",316000,en,Miles Ahead,5.766,2015-10-10,Miles Ahead,6.7,123,SPC,2600000,850000,2016,3450000,18,Drama
17975,"[18, 10402]",316000,en,Miles Ahead,5.766,2015-10-10,Miles Ahead,6.7,123,SPC,2600000,850000,2016,3450000,10402,Music
17983,"[28, 12, 80, 10752]",415214,zh,湄公河行動,5.707,2016-09-30,Operation Mekong,6.4,62,WGUSA,800000,172300000,2016,173100000,28,Action
17983,"[28, 12, 80, 10752]",415214,zh,湄公河行動,5.707,2016-09-30,Operation Mekong,6.4,62,WGUSA,800000,172300000,2016,173100000,12,Adventure
17983,"[28, 12, 80, 10752]",415214,zh,湄公河行動,5.707,2016-09-30,Operation Mekong,6.4,62,WGUSA,800000,172300000,2016,173100000,80,Crime
17983,"[28, 12, 80, 10752]",415214,zh,湄公河行動,5.707,2016-09-30,Operation Mekong,6.4,62,WGUSA,800000,172300000,2016,173100000,10752,War
18060,"[28, 18]",376565,ru,Дуэлянт,5.023,2016-12-02,The Duelist,6.5,41,Sony,13500,6100000,2016,6113500,28,Action
18060,"[28, 18]",376565,ru,Дуэлянт,5.023,2016-12-02,The Duelist,6.5,41,Sony,13500,6100000,2016,6113500,18,Drama
18108,"[12, 35, 10751, 16]",277834,en,Moana,4.419,2016-11-23,Moana,7.5,6907,BV,248800000,394600000,2016,643400000,12,Adventure
18108,"[12, 35, 10751, 16]",277834,en,Moana,4.419,2016-11-23,Moana,7.5,6907,BV,248800000,394600000,2016,643400000,35,Comedy
18108,"[12, 35, 10751, 16]",277834,en,Moana,4.419,2016-11-23,Moana,7.5,6907,BV,248800000,394600000,2016,643400000,10751,Family
18108,"[12, 35, 10751, 16]",277834,en,Moana,4.419,2016-11-23,Moana,7.5,6907,BV,248800000,394600000,2016,643400000,16,Animation
18319,"[28, 35]",421928,ko,럭키,2.691,2016-10-21,Luck-Key,7,32,JBG,467000,47700000,2016,48167000,28,Action
18319,"[28, 35]",421928,ko,럭키,2.691,2016-10-21,Luck-Key,7,32,JBG,467000,47700000,2016,48167000,35,Comedy
18389,"[14, 18]",358364,en,Split,2.454,2016-04-07,Split,5,5,Uni.,138300000,140200000,2017,278500000,14,Fantasy
18389,"[14, 18]",358364,en,Split,2.454,2016-04-07,Split,5,5,Uni.,138300000,140200000,2017,278500000,18,Drama
18429,[99],365997,en,A Beautiful Planet,2.322,2016-04-29,A Beautiful Planet,6.9,27,Imax,15500000,9400000,2016,24900000,99,Documentary
18535,"[35, 10749]",409583,en,Split,2.029,2016-08-02,Split,4.8,16,Uni.,138300000,140200000,2017,278500000,35,Comedy
18535,"[35, 10749]",409583,en,Split,2.029,2016-08-02,Split,4.8,16,Uni.,138300000,140200000,2017,278500000,10749,Romance
18913,[99],427602,en,Project X,1.39,2016-11-18,Project X,5.6,7,WB,54700000,48000000,2012,102700000,99,Documentary
18995,"[18, 27, 14]",386835,th,The Forest,1.255,2016-03-09,The Forest,5.9,15,Focus,26600000,11000000,2016,37600000,18,Drama
18995,"[18, 27, 14]",386835,th,The Forest,1.255,2016-03-09,The Forest,5.9,15,Focus,26600000,11000000,2016,37600000,27,Horror
18995,"[18, 27, 14]",386835,th,The Forest,1.255,2016-03-09,The Forest,5.9,15,Focus,26600000,11000000,2016,37600000,14,Fantasy
19426,[99],336472,en,Love Thy Nature,0.809,2014-11-01,Love Thy Nature,4.1,7,ITL,41100,11800,2015,52900,99,Documentary
19574,[18],430926,en,Let Me In,0.675,2016-06-20,Let Me In,7,2,Over.,12100000,12000000,2010,24100000,18,Drama
19743,[99],470193,en,Disobedience,0.634,2016-04-29,Disobedience,8,1,BST,3500000,4400000,2018,7900000,99,Documentary
19757,[99],392180,en,The Joneses,0.634,2016-04-28,The Joneses,6,1,RAtt.,1500000,5500000,2010,7000000,99,Documentary
19897,"[53, 27]",398002,en,Paranoia,0.6,2016-05-24,Paranoia,10,1,Rela.,7400000,6400000,2013,13800000,53,Thriller
19897,"[53, 27]",398002,en,Paranoia,0.6,2016-05-24,Paranoia,10,1,Rela.,7400000,6400000,2013,13800000,27,Horror
20158,[99],404762,en,Serena,0.6,2016-06-22,Serena,7,3,Magn.,176000,4900000,2015,5076000,99,Documentary
20617,"[878, 28, 53]",335984,en,Blade Runner 2049,48.571,2017-10-06,Blade Runner 2049,7.4,6679,WB,92100000,167200000,2017,259300000,878,Science Fiction
20617,"[878, 28, 53]",335984,en,Blade Runner 2049,48.571,2017-10-06,Blade Runner 2049,7.4,6679,WB,92100000,167200000,2017,259300000,28,Action
20617,"[878, 28, 53]",335984,en,Blade Runner 2049,48.571,2017-10-06,Blade Runner 2049,7.4,6679,WB,92100000,167200000,2017,259300000,53,Thriller
20618,"[28, 12, 878, 18]",315635,en,Spider-Man: Homecoming,46.775,2017-07-07,Spider-Man: Homecoming,7.4,11585,Sony,334200000,546000000,2017,880200000,28,Action
20618,"[28, 12, 878, 18]",315635,en,Spider-Man: Homecoming,46.775,2017-07-07,Spider-Man: Homecoming,7.4,11585,Sony,334200000,546000000,2017,880200000,12,Adventure
20618,"[28, 12, 878, 18]",315635,en,Spider-Man: Homecoming,46.775,2017-07-07,Spider-Man: Homecoming,7.4,11585,Sony,334200000,546000000,2017,880200000,878,Science Fiction
20618,"[28, 12, 878, 18]",315635,en,Spider-Man: Homecoming,46.775,2017-07-07,Spider-Man: Homecoming,7.4,11585,Sony,334200000,546000000,2017,880200000,18,Drama
20621,"[28, 12, 35, 14]",284053,en,Thor: Ragnarok,43.45,2017-11-03,Thor: Ragnarok,7.5,11380,BV,315100000,538900000,2017,854000000,28,Action
20621,"[28, 12, 35, 14]",284053,en,Thor: Ragnarok,43.45,2017-11-03,Thor: Ragnarok,7.5,11380,BV,315100000,538900000,2017,854000000,12,Adventure
20621,"[28, 12, 35, 14]",284053,en,Thor: Ragnarok,43.45,2017-11-03,Thor: Ragnarok,7.5,11380,BV,315100000,538900000,2017,854000000,35,Comedy
20621,"[28, 12, 35, 14]",284053,en,Thor: Ragnarok,43.45,2017-11-03,Thor: Ragnarok,7.5,11380,BV,315100000,538900000,2017,854000000,14,Fantasy
20622,"[28, 12, 35, 878]",283995,en,Guardians of the Galaxy Vol. 2,40.228,2017-05-05,Guardians of the Galaxy Vol. 2,7.7,12535,BV,389800000,473900000,2017,863700000,28,Action
20622,"[28, 12, 35, 878]",283995,en,Guardians of the Galaxy Vol. 2,40.228,2017-05-05,Guardians of the Galaxy Vol. 2,7.7,12535,BV,389800000,473900000,2017,863700000,12,Adventure
20622,"[28, 12, 35, 878]",283995,en,Guardians of the Galaxy Vol. 2,40.228,2017-05-05,Guardians of the Galaxy Vol. 2,7.7,12535,BV,389800000,473900000,2017,863700000,35,Comedy
20622,"[28, 12, 35, 878]",283995,en,Guardians of the Galaxy Vol. 2,40.228,2017-05-05,Guardians of the Galaxy Vol. 2,7.7,12535,BV,389800000,473900000,2017,863700000,878,Science Fiction
20623,"[28, 12, 14, 878]",141052,en,Justice League,34.953,2017-11-17,Justice League,6.2,7510,WB,229000000,428900000,2017,657900000,28,Action
20623,"[28, 12, 14, 878]",141052,en,Justice League,34.953,2017-11-17,Justice League,6.2,7510,WB,229000000,428900000,2017,657900000,12,Adventure
20623,"[28, 12, 14, 878]",141052,en,Justice League,34.953,2017-11-17,Justice League,6.2,7510,WB,229000000,428900000,2017,657900000,14,Fantasy
20623,"[28, 12, 14, 878]",141052,en,Justice League,34.953,2017-11-17,Justice League,6.2,7510,WB,229000000,428900000,2017,657900000,878,Science Fiction
20624,"[14, 12, 878, 28]",181808,en,Star Wars: The Last Jedi,34.293,2017-12-15,Star Wars: The Last Jedi,7,8534,BV,620200000,712400000,2017,1332600000,14,Fantasy
20624,"[14, 12, 878, 28]",181808,en,Star Wars: The Last Jedi,34.293,2017-12-15,Star Wars: The Last Jedi,7,8534,BV,620200000,712400000,2017,1332600000,12,Adventure
